Video_ID,Title,Channel_Name,Views,Likes,Comments,Age_In_Days,Engagement_Rate_%,Views_Per_Day,Video_URL,Description_Length
aaJ5i0unvD0,unexpected duos ❤️@yoangelolo @JennyHoyos #shorts #tiktok #couple,ROCK SQUAD,543753,11000,383,6,2.0934,90625.5,https://www.youtube.com/shorts/aaJ5i0unvD0,99
6jBRa1oJH1Y,hit the sea lion 🦭 #shorts #skyyjade,skyyjade,546432,9200,256,3,1.7305,182144.0,https://www.youtube.com/shorts/6jBRa1oJH1Y,0
T4XAXhI0TqE,Older Brother Finesses Chocolate Bar #Shorts,Luke Davidson,1563442,62000,441,5,3.9938,312688.4,https://www.youtube.com/shorts/T4XAXhI0TqE,0
XSB3v0MG1hE,"SEC Shorts - After wild games, teams show up to claim their ""L""",SEC Shorts,536037,20000,1175,170,3.9503,3153.16,https://www.youtube.com/watch?v=XSB3v0MG1hE,238
AwDgJJcoYz4,Tom 🍓 Jerry (Rithvi&Kavi)Real End Twist 😂🎈 #shorts,KL BRO Biju Rithvik,47714089,1000000,973,465,2.0979,102610.94,https://www.youtube.com/shorts/AwDgJJcoYz4,25
91xYL0QxlTE,WHO REMEMBERS THIS STRANGER THINGS SCENE? 😱 #strangerthings #shorts #nishaandfam,Nisha Noelle,7413564,41000,651,24,0.5618,308898.5,https://www.youtube.com/shorts/91xYL0QxlTE,809
kp4hVWsflM4,🌷DIY tulip LAMP #diy #craft #shorts,Crafty Akanksha,3287392,135000,256,5,4.1144,657478.4,https://www.youtube.com/shorts/kp4hVWsflM4,0
jGiFiljkEcc,World's *MOST* Viewed YouTube Shorts in 2024!,MoreAliA,1315325,8300,265,484,0.6512,2717.61,https://www.youtube.com/watch?v=jGiFiljkEcc,1231
1QvyRbTe9YI,Every nibbi on KARVA CHAUTH 🤣🤌🏻 #shorts,Kratika Moyal,65957182,918000,1527,161,1.3941,409671.94,https://www.youtube.com/shorts/1QvyRbTe9YI,0
PNlkVafp9QY,Mornings With my girls🩷🩷 #hairstyle #morningroutine #grwm #hair #shorts,Lottie Weaver,28113986,777000,6525,769,2.787,36559.15,https://www.youtube.com/shorts/PNlkVafp9QY,0
EfgRmfhZa3k,Poor Daughter & Biased Parents EP. FULL 👧🏻😢 #shorts,Linh Nhi Shorts,18439910,46000,0,1040,0.2495,17730.68,https://www.youtube.com/watch?v=EfgRmfhZa3k,14
jD7uYpyMyBM,Cringe Youtube Shorts Comments..🥀💔,MANDO,1040197,29000,7377,222,3.4971,4685.57,https://www.youtube.com/watch?v=jD7uYpyMyBM,113
W_dk7y3kiRI,Make a Mini Crunchwrap Supreme 🔔 #miniverse #makeitmini #miniverseremix #miniature #shorts,dee_forever_minis,4127,53,0,1,1.2842,4127.0,https://www.youtube.com/watch?v=W_dk7y3kiRI,0
578NWoFc4jE,SEC Shorts - A quiet night in the college football ER gets crazy,SEC Shorts,529833,21000,1460,163,4.2391,3250.51,https://www.youtube.com/watch?v=578NWoFc4jE,289
bzKW3aTQfeo,ALL THE EMPTY ROOMS Accepts the Oscar for Documentary Short Film,ABC,29227,414,59,3,1.6184,9742.33,https://www.youtube.com/watch?v=bzKW3aTQfeo,206
UHIIqOGvDR4,Ultimate Funny Cartoon Compilation 1. (Agbaps Shorts),Agbaps Shorts,13118313,39000,939,328,0.3045,39994.86,https://www.youtube.com/watch?v=UHIIqOGvDR4,68
zHuworJ6OTA,Watch 👆 'Biriyaani' Movie Scenes! #biriyaani #kanikusruti  #anilnedumangad  #bobfelix #shorts,API Malayalam Movies,3367,26,0,1,0.7722,3367.0,https://www.youtube.com/watch?v=zHuworJ6OTA,648
oOlcz1EDC1Q,LiDiRo reagiert auf Shorts #497 #lidiro #shorts,LiDiRo Reagiert,193326,2800,112,73,1.5063,2648.3,https://www.youtube.com/watch?v=oOlcz1EDC1Q,706
ROcU-KCbudM,ਕਿਰਾਏਦਾਰ ।Punjabi short movie ।Punjabi short film ।Punjabi short video ।Punjabi natak।Punjabi ਮੂਵੀ,Punjab Movie ,1856489,6600,196,69,0.3661,26905.64,https://www.youtube.com/watch?v=ROcU-KCbudM,1320
5c4uv3WbZzo,How To Actually Make Viral Shorts,Luc Boulch,197248,8800,736,130,4.8345,1517.29,https://www.youtube.com/watch?v=5c4uv3WbZzo,489
78Ug8Wc3iLg,The MOST Viral YouTube Short video Creation | NO After Effects!,Grow With Kaz,16814,718,49,39,4.5617,431.13,https://www.youtube.com/watch?v=78Ug8Wc3iLg,1026
ypzr5CGS29Q,I Uploaded Just 7 Shorts & Got Monetized! Here’s EXACTLY How I Did It,CuroTeck,720129,26000,2585,123,3.9694,5854.71,https://www.youtube.com/watch?v=ypzr5CGS29Q,1913
WIp38ahNIrU,"😱 BEST FUNNY VIDEOS, MATIFAMILY @babyluke_ #matifamily #funny #babymatifa #shorts #compilation",MatiFamily Officiel,1068013,3100,134,125,0.3028,8544.1,https://www.youtube.com/watch?v=WIp38ahNIrU,305
9bnCqdzOJHc,Watching Funny YouTube Shorts 6,Clouds ,280311,4000,583,61,1.635,4595.26,https://www.youtube.com/watch?v=9bnCqdzOJHc,561
1r-D49QgbNM,New beauty hacks for beautiful cheeks 😱#makeuphacks #youtubeshorts #shorts,Goodblush,14583460,0,724,255,0.005,57190.04,https://www.youtube.com/shorts/1r-D49QgbNM,87
-gNC8katd2I,Fitur keren motor gede khusus buat cewek yakult #shorts,Mileya27,4593,250,0,1,5.4431,4593.0,https://www.youtube.com/watch?v=-gNC8katd2I,0
zF_AH9YEkC8,Our LOVE Journey in One Video! #shorts,Team2Moms,8423130,168000,1896,255,2.017,33031.88,https://www.youtube.com/shorts/zF_AH9YEkC8,0
E_D3ycWIsFY,"Thankfully, no surgery this time!! 🔥🔥 #fypシ #shorts #justjules #relatable #trend #skit #viral",JUSTJULES💖,2705469,86000,4541,8,3.3466,338183.62,https://www.youtube.com/shorts/E_D3ycWIsFY,0
icRrbdkj3UU,Tom 🍓Jerry(Rithvi&Kavi)Real End Twist😂🎈 #shorts,KL BRO Biju Rithvik,11648200,113000,0,5,0.9701,2329640.0,https://www.youtube.com/shorts/icRrbdkj3UU,25
BCz2tp8AI0c,ISSEI funny video 😂😂😂 Winter Sea #shorts,ISSEI / いっせい,257913828,3700000,10120,1167,1.4385,221005.85,https://www.youtube.com/shorts/BCz2tp8AI0c,104
zd9I9fjCDZA,Sach Main Sir Aa Gye 😱 #love #new #funny #shorts #shortvideo @fdccompany648,Sanjay Rai,39412008,208000,555,339,0.5292,116259.61,https://www.youtube.com/shorts/zd9I9fjCDZA,0
G2ZHlV0NeNE,Sheela ka Chakravyuh 😅 | Kaamwali Bai | #shorts | Shorts Break,Shorts Break,33752617,721000,843,298,2.1386,113263.82,https://www.youtube.com/shorts/G2ZHlV0NeNE,387
lBqTE4toOFY,Joe Rogan can’t believe what this assistant said #shorts,Crazy World Ideas,768348,13000,58,1,1.6995,768348.0,https://www.youtube.com/shorts/lBqTE4toOFY,0
5tT_5USKc-w,Siblings are memories 🤧 #trending #fashion #shorts #siblings #explore,Shan khan,3115336,90000,460,3,2.9037,1038445.33,https://www.youtube.com/shorts/5tT_5USKc-w,0
gtjUtfD98_Y,Khatam🫡 #zidaanshahidaly #relatable #shorts,Zidaan Shahid Aly,804689,14000,54,1,1.7465,804689.0,https://www.youtube.com/shorts/gtjUtfD98_Y,0
MWY1wApWPvc,From Small To Really Giant Pop Corn #katebrush #funny #shorts,Kate Brush,176347419,2500000,4107,536,1.42,329006.38,https://www.youtube.com/shorts/MWY1wApWPvc,0
X8ArznSAy8A,The End 😂😂 |Indian family #shorts #indian #chotabhai #school,PR PRESENTS,45490048,505000,755,211,1.1118,215592.64,https://www.youtube.com/shorts/X8ArznSAy8A,60
aXC2EaXn_tk,Yes ma’am !! #rjkarishma #shorts,rjkarishma,73760944,1100000,4554,392,1.4975,188165.67,https://www.youtube.com/shorts/aXC2EaXn_tk,0
bGTITYtu7VE,GENIUS SECRETS I LEARNED ON YOUTUBE SHORTS!,Foltyn Reacts Top Videos,281981,4200,305,37,1.5976,7621.11,https://www.youtube.com/watch?v=bGTITYtu7VE,140
yZlXmxIrRWM,MY GIRLFRIEND TOOK ANOTHER BASKET HOME FROM TARGET #shorts,TheJTCouple,192988,5800,61,18,3.037,10721.56,https://www.youtube.com/shorts/yZlXmxIrRWM,0
16VKEJzVrbM,Which is your favorite? #shortvideo #fashion #shorts #short,Brooke Monk,35712532,1100000,12236,963,3.1144,37084.66,https://www.youtube.com/shorts/16VKEJzVrbM,275
2KZm0ldI2UM,Shanu or ko mila surprise 🎁 #funny #comedy #youtubeshorts #trending #shorts #vlog,Abdullah Tariq Khan,5114847,8500,144,144,0.169,35519.77,https://www.youtube.com/watch?v=2KZm0ldI2UM,0
g17MuQhBTDg,How to Upload SHORTS Like a PRO!!🔥| Make your Shorts VIRAL in just 4 HACKS!!,Grow YT,1734962,69000,5904,285,4.3173,6087.59,https://www.youtube.com/watch?v=g17MuQhBTDg,3139
8-tVlZE_dx4,✨Ultimate ASMR💎Diamond Painting😍 #diamondpainting #satisfying #asmr #shorts #diy #art #craft #gift,Kaki Mayhall,129940493,1600000,2588,495,1.2333,262506.05,https://www.youtube.com/shorts/8-tVlZE_dx4,0
IlQahgS73lE,Redcoat Musket reload #tf2 #sfm #shorts,Daft Spunky,758384,24000,903,5,3.2837,151676.8,https://www.youtube.com/shorts/IlQahgS73lE,78
ajxSFHs7MKI,Bicycle Diesal Hacks #shorts #ytshorts #bicyclediesal #diesalhacks #mtb,THE CATALYST RIDER PANKAJ,16253,189,2,1,1.1752,16253.0,https://www.youtube.com/shorts/ajxSFHs7MKI,3045
D8pKaMNzCIE,New🤯 automatic comb in the market #shorts,Kamran Facts,6770658,0,735,270,0.0109,25076.51,https://www.youtube.com/shorts/D8pKaMNzCIE,41
LZ2Gaw2PZYw,Rudra or mansi ki new top video😲❤️ #shorts​ #ytshorts​ #foryou​ #trending​ #viralvideo,Alam 321k,260819,438,14,19,0.1733,13727.32,https://www.youtube.com/watch?v=LZ2Gaw2PZYw,445
tHsa_s6ndyo,CHANEL X BIG BUY WITH THE PEN FILTER! 😳🖊️ #shorts #funny,Cadel and Mia,1099328,9700,209,20,0.9014,54966.4,https://www.youtube.com/shorts/tHsa_s6ndyo,0
0YYqcC-5k90,Did she JUST CHEAT!? 🤔 #challenge #funny #shorts,Scarlett and Tiania,358078,1200,52,20,0.3496,17903.9,https://www.youtube.com/shorts/0YYqcC-5k90,1152
p0NhtuNpCZE,Pikachu 🤪🤣🥰🤗 #shorts #viralvideo #trending #funnyvideos,Misti Happy Lifestyle Games & Shorts,2099624,0,6,5,0.0003,419924.8,https://www.youtube.com/shorts/p0NhtuNpCZE,55
tuJ5WvlJn6o,The Easiest Way to Make Viral Shorts (Find Clips + Edit),Ryvahn,92123,4100,179,119,4.6449,774.14,https://www.youtube.com/watch?v=tuJ5WvlJn6o,1344
vEc1G8Rv6uU,The GARDENER LOL 🤣😭🙏 #fypシ #shorts #justjules #skit #trend #relatable #vlogs #viral,JUSTJULES💖,726040,20000,256,26,2.7899,27924.62,https://www.youtube.com/shorts/vEc1G8Rv6uU,0
mjkc0xhwzVI,Which one was YOUR fav sign?? 😂😭 #fypシ #shorts #justjules #funny #skit #shopping #viral,JUSTJULES💖,860516,27000,342,17,3.1774,50618.59,https://www.youtube.com/shorts/mjkc0xhwzVI,0
uUazoK7aNDw,Rumi got attacked by dog! #shorts,The Khios Family,3095863,9100,9,5,0.2942,619172.6,https://www.youtube.com/shorts/uUazoK7aNDw,0
gQ3Bf-ySxXo,Packing School Lunch *SHE IS IN TROUBLE* #shorts,Unique Daily,53418969,613000,23435,1086,1.1914,49188.74,https://www.youtube.com/shorts/gQ3Bf-ySxXo,0
p6kvyjqSFhg,How did this happen 👀 #jonathanjoly #shorts #cheerleader,Jonathan Joly,2910830,25000,459,24,0.8746,121284.58,https://www.youtube.com/shorts/p6kvyjqSFhg,0
a4Nly1USGps,Part.01 My Dear Mama Ponnu❤️ Love Short Series #shorts #mamaponnu #love #shortseries #reels,OTTA KASU,374034,15000,21,5,4.0159,74806.8,https://www.youtube.com/shorts/a4Nly1USGps,902
5NLc2lVr520,🤣😄 என்னடா twist - Offline Video call #tamil #shorts #trending @SonAndDadOfficial,Son And Dad,39814649,354000,933,319,0.8915,124810.81,https://www.youtube.com/shorts/5NLc2lVr520,193
Lzxsm_LUNZY,Wait—Did Sabrina Carpenter Just Say She’s Pregnant On Stage?😱 #sabrinacarpenter #shorts,StarSpotlight,12922684,164000,1495,145,1.2807,89121.96,https://www.youtube.com/shorts/Lzxsm_LUNZY,304
RdFVhmulvew,TikToker’s Love Triangle Explained #shorts #salishmatter #tiktoker,PinkNews,138150,5100,56,21,3.7322,6578.57,https://www.youtube.com/shorts/RdFVhmulvew,993
QNSRurU9ON8,Tom&Jerry🥰Funny moment 🥰 #shorts #shortvideo,Krishna Avyu,37538995,207000,301,206,0.5522,182228.13,https://www.youtube.com/shorts/QNSRurU9ON8,56
ZMQDApczsU8,Anaya Ne Apna Dimag Lagaya Hi Nahi 😱🤣 #shorts #comedy #trending #viral #shortvideo,Hum 2 Hamare 2,16230965,89000,72,416,0.5488,39016.74,https://www.youtube.com/shorts/ZMQDApczsU8,82
9OqFZISuCJc,Exams season 📚||part 10|| #itsmanaswini | #comedy #funny | #shorts,ItsManaswini,24963377,298000,326,333,1.1951,74965.1,https://www.youtube.com/shorts/9OqFZISuCJc,840
6mYmWwb931w,Big or Small challenge 😂 What did you like? 🧐 #shorts Best video by Hmelkofm,Hmelkofm,348538,1600,11,6,0.4622,58089.67,https://www.youtube.com/shorts/6mYmWwb931w,147
hnPAt-H_z_Y,Monkey Baby Bon Bon eats rainbow jelly with puppies and bathes with ducklings in the bathroom,Animal HT,195569932,485000,0,858,0.248,227936.98,https://www.youtube.com/watch?v=hnPAt-H_z_Y,134
3r3yxIwWtnI,*DO NOT WATCH* THESE YOUTUBE SHORTS AT NIGHT😱,AndreoBee,2808481,47000,3583,188,1.8011,14938.73,https://www.youtube.com/watch?v=3r3yxIwWtnI,596
cH-CU2vVY58,LiDiRo reagiert auf Shorts #492 #lidiro #shorts,LiDiRo Reagiert,60117,984,50,78,1.72,770.73,https://www.youtube.com/watch?v=cH-CU2vVY58,701
6ITh2WhywBs,Eric and Kaden Too Short for Big Slide at the Pumpkin Patch!,Toys and Colors,60647953,31000,0,471,0.0511,128764.23,https://www.youtube.com/watch?v=6ITh2WhywBs,646
KURfJBvc7hg,14-20 YOSHDA QIZLAR🤣🤣| ZEBO RAHIMOVA VAYNLARI⚡️⚡️| INSTAGRAMDAGI TOP KULGULI VAYNLAR🔥🔥🔥,InstaTopVines,3491629,6100,201,466,0.1805,7492.77,https://www.youtube.com/watch?v=KURfJBvc7hg,4997
yMwCXr4XVIA,Time Reverse🤭Watch till the end😂#sharmilageorge #shorts,Sharmila George,1554517,68000,213,18,4.3881,86362.06,https://www.youtube.com/shorts/yMwCXr4XVIA,55
eaVy8Jne0hs,"suraj ki comedy , suraj rox comedy funny video ,#trending #viral #shorts 🙏suraj bhai sorry❤️",Bholenath parvati Official,26532884,167000,1538,758,0.6352,35003.8,https://www.youtube.com/watch?v=eaVy8Jne0hs,94
u0ZElRz3qm8,Why he’s so Scared 😂 #shorts #prank #comedy,NickandCarrie,7029886,250000,942,11,3.5696,639080.55,https://www.youtube.com/shorts/u0ZElRz3qm8,0
CF_lgu6ZpnA,Advika ne Banaya Mummy Ka Pagal 😂 #shorts,The Advika Sharma,86789736,0,730,557,0.0008,155816.4,https://www.youtube.com/shorts/CF_lgu6ZpnA,0
Ue3uQFA6mJY,The traitor 😭 #shorts by Tsuriki Show,Tsuriki Show,115418817,2100000,4098,1601,1.823,72091.7,https://www.youtube.com/shorts/Ue3uQFA6mJY,221
-WO5ALWnOBo,New OB53 Advance Server in Free Fire😱 #freefire #freefiremax #shorts,Prabhat Gamer,396391,21000,428,1,5.4058,396391.0,https://www.youtube.com/shorts/-WO5ALWnOBo,80
9TMLCyRyT2k,#shorts - Bullet Bhaskar About Her Father #SudigaliSudheer #sridevidramacomapany #comedyshow,etvteluguindia,264401,7700,8,1,2.9153,264401.0,https://www.youtube.com/shorts/9TMLCyRyT2k,0
gZCuYaTV0wc,Thank you so much 🥺 #fypシ #shorts #justjules #relatable #skit #trend #flowers #viral,JUSTJULES💖,613565,17000,343,10,2.8266,61356.5,https://www.youtube.com/shorts/gZCuYaTV0wc,0
JlyWnWUDn8Q,You’re Pretty Weird… 😬 #Shorts #Comedy #Trending #fypシ,Brat TV,315319,1400,23,15,0.4513,21021.27,https://www.youtube.com/shorts/JlyWnWUDn8Q,0
bOVx-P1SLnc,Day 128 Challenge: Sonic Chooses Dancing or Homework? #SonicTheHedgehog #Sonic #Shorts,OGG Toca Story,21134925,96000,113,6,0.4548,3522487.5,https://www.youtube.com/shorts/bOVx-P1SLnc,130
8DonKfi06uo,Talking tom cat 🐱🍧 #shorts #youtubeshorts #shortvideo #talkingtomcat #talkingcat #gaming #cartoon,WONDERFULL CARTOON SS,46461589,789000,1015,997,1.7004,46601.39,https://www.youtube.com/shorts/8DonKfi06uo,133
icJ0mI6IBxA,Tumhe kaise Ladke Pasnd H #shorts #vendyfam,VENDY YADUWANSHI,1312839,37000,46,5,2.8218,262567.8,https://www.youtube.com/shorts/icJ0mI6IBxA,0
KRr9eO_N8mU,Can Bus Hide From Traffic In Gmod? #shorts,GT Mod,955560,4200,3,3,0.4398,318520.0,https://www.youtube.com/shorts/KRr9eO_N8mU,555
LL_57u_zeKw,I can’t believe this happened today 🙌🎉 #jonathanjoly #shorts,Jonathan Joly,875632,9100,382,31,1.0829,28246.19,https://www.youtube.com/shorts/LL_57u_zeKw,0
dP9kKCKgz0M,YOUTUBE BALL ▶️⚾ #shorts #youtubeshorts #cricket #unboxing #ball #funny,Box Of Vengeance,13173059,496000,5577,11,3.8076,1197550.82,https://www.youtube.com/shorts/dP9kKCKgz0M,354
F4gnM8tCpxk,Acting Like My Gymnast Daughter In Homeschool!!!😂 #shorts #relatable #funny #family,The CAN Family,1590401,23000,0,35,1.4462,45440.03,https://www.youtube.com/shorts/F4gnM8tCpxk,882
A1MBfhyOmz4,Packing School Lunch *KOREAN CORN DOG* #shorts #HalloweenWithShorts,Unique Daily,33458785,368000,4183,898,1.1124,37259.23,https://www.youtube.com/shorts/A1MBfhyOmz4,0
IQPxYAqODN4,Why I Take So Long In The Shower #Shorts,Luke Davidson,4695163,130000,2288,13,2.8175,361166.38,https://www.youtube.com/shorts/IQPxYAqODN4,0
qgotTJljY3E,Sorry Laletta 🥹😅❤️ #shorts #pearlemaaney #jayasurya #aadu3,Pearle Maaney,563924,21000,116,3,3.7445,187974.67,https://www.youtube.com/shorts/qgotTJljY3E,503
41Xe6Gc_kLw,मेरे साथ धोखा कर दी 🤪😂🫣#viralvideo #viral #shorts #shortvideo #love #funny #comedy,Naveen Nigam Hit,25153497,196000,148,187,0.7798,134510.68,https://www.youtube.com/shorts/41Xe6Gc_kLw,139
lVot8WFZiBA,That burn  #meme   #satire    #funny   #fyp #jokes     #shorts #fun  #momdaughter,Kriss&Esme,427000,8000,94,18,1.8956,23722.22,https://www.youtube.com/shorts/lVot8WFZiBA,0
-8X6bbscyJs,When it's too late to realize he's stupid😱🤣 #shorts #funny,CuRe 구래,82566866,1000000,938,155,1.2123,532689.46,https://www.youtube.com/shorts/-8X6bbscyJs,38
WphOWBglJqo,What is your favourite dessert? 🍰🍪🍦🍫 #shorts,Jasmin and James,25617875,325000,754,206,1.2716,124358.62,https://www.youtube.com/shorts/WphOWBglJqo,0
2zFy-4UKj_g,"Drawing, But I can Only use GOLD (satisfying) #shorts",Artcoaster,53746730,3200000,317800,1334,6.5451,40289.9,https://www.youtube.com/shorts/2zFy-4UKj_g,546
6Ir-LqWS5MY,Sharing is caring #tiktok #tricks #hacks #carrotcake #drill #shorts #fyp #shorts #funny #silly,Era of Sarah,59798,91,3,2,0.1572,29899.0,https://www.youtube.com/shorts/6Ir-LqWS5MY,0
yoKP2WCbFEI,"""I just love Stitch"" Lilo & Stitch Edit #shorts #edit",Rage Wolf Studios,39287987,719000,27877,232,1.901,169344.77,https://www.youtube.com/shorts/yoKP2WCbFEI,46
uDLZplacMu8,1 Hour Shorts Upload Challenge (Shocking Results 😍),RealGrow,827185,23000,8062,191,3.7551,4330.81,https://www.youtube.com/watch?v=uDLZplacMu8,900
TIlazUM_dRY,Dream of every Indian father 🥹💀 #shorts #shortvideo #funny #comedy #ytshorts #youtubeshorts #fyp,Aaryan Kelvin,1835758,75000,366,6,4.1054,305959.67,https://www.youtube.com/shorts/TIlazUM_dRY,0
UJocThDEsAQ,Prince Harry Collapses In Tears Upon Receiving King Charles’s Final Statement #shorts #catherine,Royal Magazine,9288081,106000,5935,323,1.2051,28755.67,https://www.youtube.com/shorts/UJocThDEsAQ,525
njYS-brDsoY,Only chatpata😎 #comedy #foodie #spicyfood #funny #manishaswami #trending #shorts #girls #masala,Manisha Swami,49314084,283000,476,363,0.5748,135851.47,https://www.youtube.com/shorts/njYS-brDsoY,0
9T6PJLnJsec,Funny video | Help the baby girl get away from the shrimp #shorts #funny,BiBoBen Shorts,217916,730,4,6,0.3368,36319.33,https://www.youtube.com/shorts/9T6PJLnJsec,889
2-gdFNvmh44,Sunday special exchange 🤣🤭#kunjattamalusworld #shortreels #shorts,Kunjaatta Malu's World,728301,12000,45,4,1.6538,182075.25,https://www.youtube.com/shorts/2-gdFNvmh44,0
Y5e4omKsGzg,Chintu & exhibition 🤣🤣 #shorts #trending,Adarsh Solanki,32986283,454000,612,405,1.3782,81447.61,https://www.youtube.com/shorts/Y5e4omKsGzg,0
cst9-4dKeQU,10 year old me in bathroom😅😂|| #like #firstshortvideo #shorts #comedy #viralvideos #foryou,Sonam Dhamija,55671534,0,2055,283,0.0037,196719.2,https://www.youtube.com/shorts/cst9-4dKeQU,0
H9qrlolHDDM,Jai Shree Ram🙏🙏🙏 #shortvideo #shorts #trending #short #shortsfeed,ALBUM CREATIONS,263936,0,114,1,0.0432,263936.0,https://www.youtube.com/shorts/H9qrlolHDDM,0
7DPFp_T1vnI,CON MI MAMÁ VS CON MI PAPÁ #shorts,El Tío Néstor,1743622,70000,472,2,4.0417,871811.0,https://www.youtube.com/shorts/7DPFp_T1vnI,0
VdOWW9365tg,BLYTHE DOLLS 💙 👧🏿 OOTD GAME #shorts,The Luci Show by LIVING WITH LUCI ,1695,27,0,1,1.5929,1695.0,https://www.youtube.com/shorts/VdOWW9365tg,2543
tgXrrYVYXog,THIS IS TOO FUNNY😭 #skit #dumplings #funny #viral #shorts,macysgrwm,773728,11000,95,22,1.434,35169.45,https://www.youtube.com/shorts/tgXrrYVYXog,0
YrWVNErDUb8,Ika Soundarya thapinchukoledhu😅 #youtube #telugu #shorts,Bhanu Chandar,3055467,75000,90,6,2.4576,509244.5,https://www.youtube.com/shorts/YrWVNErDUb8,0
63bcwCc4hfQ,Wait for end 🤣 #shorts #comedyvideos #trending,Shraddha Manthena,348840,1900,2,4,0.5452,87210.0,https://www.youtube.com/shorts/63bcwCc4hfQ,0
NwHBHRGrQLA,Monkey makeup 🐵💄#viralvideo #funny #shorts #makeup,Fun Factory 07,166012994,869000,2049,232,0.5247,715573.25,https://www.youtube.com/shorts/NwHBHRGrQLA,399
TVghdXSkfos,"Watermelon, mangoes, muskmelon started in my garden #watermelon #mango #mygarden #farming #shorts",mahi sowji gardening and vlogs,873720,9400,136,5,1.0914,174744.0,https://www.youtube.com/shorts/TVghdXSkfos,0
w21tq2SfrIU,Pranitha சேட்டை 😂 7 மணிக்கு தூங்க try பண்ணினா நடந்த scene! #shorts #tamil #comedy,Son And Dad,2071924,10000,24,4,0.4838,517981.0,https://www.youtube.com/shorts/w21tq2SfrIU,689
zwMEhBq4kYM,Funny Watermelon Prank 🤣 #shorts #short #viralvideos #viralshort #funny #youtubeshorts #shortsfeed,EBB Super Star,145441283,2100000,8179,557,1.4495,261115.41,https://www.youtube.com/shorts/zwMEhBq4kYM,0
s5a2PR1f1Mw,La bouteille MAGIQUE 🙂💧 J’AI TESTÉ POUR VOUS ! #shorts  #funny #relatable #wtf,Ophenya,13670622,0,3590,308,0.0263,44385.14,https://www.youtube.com/shorts/s5a2PR1f1Mw,0
kqQaME_vOsg,Funny Monkey viral video..🤣🤣🤣  #funny #comedy #trending #viral #shorts,prettysiya1M,130270346,770000,2382,586,0.5929,222304.34,https://www.youtube.com/shorts/kqQaME_vOsg,70
3Pv4vxfmSzs,Cute rabbit baby😍#shorts #rabbit #shortsvideo #short,Crazy Vlog,274839347,2200000,14206,1113,0.8056,246935.62,https://www.youtube.com/shorts/3Pv4vxfmSzs,251
HsnK9XEFXTk,DIY Bottle Art/Painting on Glass Bottle #youtubeshorts #shorts #bottleart #diy,Artist_khushboo_,798242,8700,23,4,1.0928,199560.5,https://www.youtube.com/shorts/HsnK9XEFXTk,0
N5dtLpjYap0,Raat Ke 12 Bje Wali Cravings🥵🤣👀 #shortsviral #shorts #minivlog #adayinmylife,Shreya&Shweta,3376017,105000,178,7,3.1154,482288.14,https://www.youtube.com/shorts/N5dtLpjYap0,0
GntYrete0aw,Butter chicken😋 #youtube #telugu #shorts #viralshorts #butterchicken,Bunny’s World,648065,12000,30,6,1.8563,108010.83,https://www.youtube.com/shorts/GntYrete0aw,68
uLahZJB8hss,it's a stupid dress? 😱#trending #fashion #model #ripgigi #shorts,MODELING ,12036440,283000,1624,6,2.3647,2006073.33,https://www.youtube.com/shorts/uLahZJB8hss,0
ZmZ5-GkQf9c,Packing School Lunch *67 LUNCHBOX* #shorts,Unique Daily,3492410,56000,5205,160,1.7525,21827.56,https://www.youtube.com/shorts/ZmZ5-GkQf9c,0
80B9fNDvtfs,Daughter and son say they see shark then this happens #shorts,The Trench Family,957636,9100,59,7,0.9564,136805.14,https://www.youtube.com/shorts/80B9fNDvtfs,0
1b94ID_Dw7c,Sourdough Bread Toast #viralvideo #shortvideo #shorts #toast #easysnack #food #foodies #cookingvlog,Poonam's Cookery,1864099,36000,130,6,1.9382,310683.17,https://www.youtube.com/shorts/1b94ID_Dw7c,0
xzNS4wAuf3Q,GIRL OR BOY?🤰🏻😍 #youtubevideo #youtubeshorts #youtube #shortvideo #shorts #malayalam,Kopico_couple_official,162950,8200,141,8,5.1187,20368.75,https://www.youtube.com/shorts/xzNS4wAuf3Q,85
eEBmHUmGwZM,No Batidão Flipbook 🥹🙏🏻 | Artist Version 🔥 #shorts #flipbookart #nobatidao #flipbook #art #dance,TAMAL ART & CRAFT,1030194,12000,287,4,1.1927,257548.5,https://www.youtube.com/shorts/eEBmHUmGwZM,96
PhVQWwjZn54,She kissed me 🙈 don’t miss the end 🫣 #trending #shorts #catchysmells #itmaaz #perfumer #kissme,IT Maaz,224977540,3100000,6198,274,1.3807,821085.91,https://www.youtube.com/shorts/PhVQWwjZn54,0
uuKr9KLwrOs,Itna bara balloon #shorts #shortvideo #youtubeshorts #shaheerjutt,shaheer jutt,41435,887,9,1,2.1624,41435.0,https://www.youtube.com/shorts/uuKr9KLwrOs,0
WbDOByBXdbc,SATISFYING CONTOUR BLENDING VIDEO!!! | Sydney Morgan #shorts,Sydney Morgan,102647848,5500000,40309,1467,5.3974,69971.27,https://www.youtube.com/shorts/WbDOByBXdbc,171
QhHS_qLYzgw,Zombie Boy Found a Family in Spiders After Parents Left Him #shorts,Mobxd Craft Shorts,2559824,41000,152,4,1.6076,639956.0,https://www.youtube.com/shorts/QhHS_qLYzgw,42
